id,regime,eta,alpha,theta,sigma,amenity,productivity,wage,employment,epsilon_j,markdown
730605247,fixed_eta01,0.9,0.8,1.42,0.12,0.205343074588308,0.5707162556142519,1.9051397356991309,1.6006773652575308e-6,11.818474401256521,1.0846132898416805
730605263,fixed_eta01,0.9,0.8,1.42,0.12,-0.7187180209235619,0.9409060788253514,2.476587010235341,5.249334245454397e-6,11.804818388237697,1.084711171922509
730605546,fixed_eta01,0.9,0.8,1.42,0.12,-0.12346722874084269,0.6879979690206499,0.6642760812145728,0.0006476247498828035,7.764111796543529,1.1287977332378425
730605714,fixed_eta01,0.9,0.8,1.42,0.12,-0.8248864036655706,1.6762982334567489,2.9100717010588446,1.722300865377971e-5,3.3694394660357716,1.2967852695025635
73060587x,fixed_eta01,0.9,0.8,1.42,0.12,-0.7777503842360446,1.8887015445073665,3.746526797290752,2.144394307492456e-5,11.598895530621519,1.0862151053399836
730606274,fixed_eta01,0.9,0.8,1.42,0.12,-0.8611321008305695,2.1089356182377728,4.112763050750544,2.327508936516355e-5,11.50613868582043,1.086910129219314
730606290,fixed_eta01,0.9,0.8,1.42,0.12,1.541755842193466,0.2618214404723876,0.3934418054240812,7.353478097556959e-5,8.288717294292026,1.1206459292185829
730606557,fixed_eta01,0.9,0.8,1.42,0.12,0.12113808255146583,0.7582531303308182,2.075944372788531,4.309118930079325e-6,11.787799263901443,1.0848334771921648
730607090,fixed_eta01,0.9,0.8,1.42,0.12,0.4150183613611051,0.9946735423539966,2.675296363146943,4.7154022566354665e-6,11.828154739396595,1.0845440410640936
73060712x,fixed_eta01,0.9,0.8,1.42,0.12,1.955279544239584,0.14835076167086178,0.5940886946164707,6.445219235460814e-7,11.833035399902563,1.0845091699808684
730607832,fixed_eta01,0.9,0.8,1.42,0.12,0.16261644761262162,0.9129851196527412,1.7881072829662465,2.255032067910575e-5,11.218892417870077,1.089135358710379
730608456,fixed_eta01,0.9,0.8,1.42,0.12,0.8868358321001818,1.4789066770533346,2.483527818347102,4.964440211367461e-5,11.795829281156927,1.0847757267560183
730608974,fixed_eta01,0.9,0.8,1.42,0.12,-0.8128164342668787,1.245914876032603,3.2346949268662812,5.620898731788071e-6,11.7971473741892,1.0847662547801924
730609870,fixed_eta01,0.9,0.8,1.42,0.12,-1.0782970241421828,2.3649153969072096,1.165718456179998,0.0023678208830373447,1.416309115737007,1.706060554781947
730609950,fixed_eta01,0.9,0.8,1.42,0.12,0.032845901890150055,0.9563053080137366,2.0121921379620447,1.5988426317697165e-5,11.63520619490851,1.0859460488493615
730609969,fixed_eta01,0.9,0.8,1.42,0.12,-0.8414066363817776,2.3012974927092054,3.354920382906415,0.00010013189140944834,11.631792410256981,1.0859712729328108
730610003,fixed_eta01,0.9,0.8,1.42,0.12,-0.10410609971213448,1.4290509655578671,1.918457978204954,0.0001423597472210745,10.084880253967706,1.0991583414792228
73061037x,fixed_eta01,0.9,0.8,1.42,0.12,-0.8171633380618443,1.2566080871154919,1.1960742465502838,0.0005787556765094152,5.8453688723017425,1.17107560221537
730610812,fixed_eta01,0.9,0.8,1.42,0.12,-0.935469837532774,0.5509667934096297,1.9250480301240378,1.2745349888195396e-6,11.82515600630738,1.0845654805286808
730612498,fixed_eta01,0.9,0.8,1.42,0.12,-0.3995452972208538,0.9056600766527435,3.136896247460723,1.3313769738005595e-6,11.828174659239219,1.0845438986833764
730613714,fixed_eta01,0.9,0.8,1.42,0.12,1.0174153445545777,0.5881852635588959,1.547973933428238,5.2565554318710036e-6,11.826293214714985,1.084557348768906
730613925,fixed_eta01,0.9,0.8,1.42,0.12,0.2754682149861615,0.4058420368612954,1.0744682737607196,5.095784877944676e-6,11.787656417206282,1.0848345052321269
730614047,fixed_eta01,0.9,0.8,1.42,0.12,-0.9248535303331354,0.7806239849861881,0.9073837504324606,0.0002669673951909561,8.372277645144877,1.1194418105065955
730614397,fixed_eta01,0.9,0.8,1.42,0.12,-1.0619052745486195,1.3064383374757087,2.042743675701475,6.358435823256343e-5,9.192461907183404,1.1087847858492137
730614530,fixed_eta01,0.9,0.8,1.42,0.12,-0.5886898692213697,0.8192688013175389,1.2748783752378836,6.49319786095107e-5,9.136490717952231,1.1094512139146715
730615672,fixed_eta01,0.9,0.8,1.42,0.12,-0.6412198901597053,1.1073312555559343,1.1032133849416783,0.000572171923351322,8.238204651687084,1.1213856710630772
730616798,fixed_eta01,0.9,0.8,1.42,0.12,-1.1065035622222248,1.9002726142494268,5.219495532574759,4.24030855695296e-6,11.792284126776527,1.0848012131703406
730617045,fixed_eta01,0.9,0.8,1.42,0.12,1.3705105285579429,0.25986664517370683,0.49561517598419214,2.606313703389997e-5,11.556298309707458,1.086532899480449
730617512,fixed_eta01,0.9,0.8,1.42,0.12,-1.6771746869300546,2.697905106413044,3.5029656187115044,0.0001406420010800794,7.182542824000004,1.139226458442902
730618638,fixed_eta01,0.9,0.8,1.42,0.12,1.0466188468345687,0.49039887400870164,1.6426695386226746,1.5740679182172809e-6,11.831772043544948,1.084518193582471
730621263,fixed_eta01,0.9,0.8,1.42,0.12,0.6088558078280291,0.3079314632801017,0.5460745711788997,3.6408943925200394e-5,10.757750994817949,1.0929562322535356
730621474,fixed_eta01,0.9,0.8,1.42,0.12,-0.13202528201175398,0.5926127963688015,1.629199204348958,4.22476777972987e-6,11.817211568202445,1.0846223319459545
730622143,fixed_eta01,0.9,0.8,1.42,0.12,-1.0427876642106704,0.9819206833209644,0.5061351598816592,0.0011693513902310314,1.1380127210163367,1.8787247994090257
730622151,fixed_eta01,0.9,0.8,1.42,0.12,0.09242470518258511,0.4314368161987334,1.5950052423519157,9.608781802262446e-7,11.822391388691114,1.0845852558185956
73062224x,fixed_eta01,0.9,0.8,1.42,0.12,1.091362694477737,0.8947293765392882,1.6079449272729807,3.535036610207263e-5,11.780535544328025,1.084885784371787
730622389,fixed_eta01,0.9,0.8,1.42,0.12,0.27457828691927977,0.8260729614483282,1.2949379343257204,6.809217260322536e-5,10.998866519646363,1.0909184594806913
730623429,fixed_eta01,0.9,0.8,1.42,0.12,0.13210221810468145,0.7675431214982057,2.0827943739312795,4.508108034032221e-6,11.809802178667908,1.084675423421258
730623509,fixed_eta01,0.9,0.8,1.42,0.12,-0.6678851983888002,2.089862322156563,2.9220711313428698,0.00011650635450886966,10.152497125912994,1.0984979348034114
730624560,fixed_eta01,0.9,0.8,1.42,0.12,-0.45127680571865947,0.4434885025718583,2.0166565133149983,3.414144256033768e-7,11.831949874808318,1.0845169232950458
730624907,fixed_eta01,0.9,0.8,1.42,0.12,1.6777456282376142,0.2989696125197939,0.5028121588642057,4.9193272703026835e-5,11.746520046068095,1.0851315960878753
730625168,fixed_eta01,0.9,0.8,1.42,0.12,1.6166015903342175,0.30007097647228953,0.44027689058955766,9.477883613271274e-5,10.997100942316983,1.0909330563796125
730625467,fixed_eta01,0.9,0.8,1.42,0.12,0.7211611752803757,0.8341277630066188,1.558519945437062,2.8999075296771403e-5,11.67684774790163,1.0856395511519539
730625547,fixed_eta01,0.9,0.8,1.42,0.12,-0.5984812289114937,2.121012926659776,3.6765634722956135,4.2066312361003904e-5,11.58518397354964,1.086317144577343
730625993,fixed_eta01,0.9,0.8,1.42,0.12,-0.5986461482226997,0.9257849144597855,1.867713471894568,1.9047528321527297e-5,10.679193638330778,1.0936400288136647
730626048,fixed_eta01,0.9,0.8,1.42,0.12,0.8078159046375624,1.1755553766027462,1.7630097047474813,8.68606190340842e-5,11.615661520810585,1.0860906628699882
730626558,fixed_eta01,0.9,0.8,1.42,0.12,-0.514814372435688,2.8255401934002444,2.915978350435983,0.0003882205360520276,5.8862792823068375,1.1698866044303795
730626566,fixed_eta01,0.9,0.8,1.42,0.12,-0.2931983020220151,1.0095368464538148,3.0920117733483243,2.4621393252606167e-6,11.823407402132865,1.0845779872069372
730626718,fixed_eta01,0.9,0.8,1.42,0.12,-0.8753608263436466,1.0118749005948096,1.3566315585765438,0.00014614668683213364,10.544429659164527,1.0948368031580413
730626929,fixed_eta01,0.9,0.8,1.42,0.12,0.8618218221940915,0.7811477532317576,2.0251017222199046,5.668200882224315e-6,11.830817338013413,1.084525013904738
730626945,fixed_eta01,0.9,0.8,1.42,0.12,-0.6245620191355756,0.37517324989207834,0.46562709177758654,0.00014087678736067862,5.223880548240219,1.1914285732159156
730627331,fixed_eta01,0.9,0.8,1.42,0.12,-1.171542313468787,1.240062639167635,1.8943898278190117,7.318079081882563e-5,9.670194807423814,1.1034105330776067
730627366,fixed_eta01,0.9,0.8,1.42,0.12,0.8497487265030587,0.7286293758733141,2.2868413419129916,2.179530987404647e-6,11.83056086166355,1.0845268463340956
730627438,fixed_eta01,0.9,0.8,1.42,0.12,-0.1088370273394202,0.9949336802252388,2.4528813700385497,7.274999345715204e-6,11.777328655927185,1.0849088982072967
730627497,fixed_eta01,0.9,0.8,1.42,0.12,0.30800144588330075,0.12118318220426991,0.15287081828449453,0.00012790725707033406,5.127257710991099,1.1950360321963804
730627569,fixed_eta01,0.9,0.8,1.42,0.12,-0.2426494321559035,1.781649643058456,2.059224045021724,0.0002880773244256817,9.189893962317045,1.1088151837334008
730627729,fixed_eta01,0.9,0.8,1.42,0.12,-0.8994928918804099,1.3917777067070691,2.0248999761366893,9.633828633851063e-5,10.3518179230476,1.0966013899620055
730627972,fixed_eta01,0.9,0.8,1.42,0.12,-0.2043060741352877,2.0270942631127524,3.3017387040421187,5.7655235626243414e-5,11.704138141545338,1.0854398664734117
730628297,fixed_eta01,0.9,0.8,1.42,0.12,-0.7821009615144559,1.0838981296336487,2.2200497270162747,1.836089768021899e-5,11.744159516403949,1.0851487072023525
730628457,fixed_eta01,0.9,0.8,1.42,0.12,0.7991556006267191,0.2528534574124382,0.7081702937607576,3.850242034651493e-6,11.81814706310459,1.0846156334542434
730629089,fixed_eta01,0.9,0.8,1.42,0.12,0.2504413196683182,2.115259814580562,2.767767124279246,0.0001681316632138039,11.012784453613751,1.0908035569216883
730629273,fixed_eta01,0.9,0.8,1.42,0.12,0.5581243124107692,0.5305459879797318,1.404853582618832,5.094372922797323e-6,11.804127035876991,1.0847161333456206
730629409,fixed_eta01,0.9,0.8,1.42,0.12,-1.0589467492208349,1.5364499308696216,4.159929861469958,4.560054025741819e-6,11.81646557800522,1.0846276742735466
730630055,fixed_eta01,0.9,0.8,1.42,0.12,0.03203040242960717,1.0514837765488694,1.1359693414750345,0.0004362409558691962,10.896270832200633,1.091774517667531
73063059x,fixed_eta01,0.9,0.8,1.42,0.12,-0.044352906703966063,0.596700855180853,1.2796862062211773,1.4550095737069647e-5,11.66437910823785,1.0857310955620227
730630629,fixed_eta01,0.9,0.8,1.42,0.12,-0.5659917311127104,2.1877216996103965,2.851260604350306,0.00016708864891623604,10.362854149528403,1.0964985114690153
730630733,fixed_eta01,0.9,0.8,1.42,0.12,-0.372646928816554,1.3378334849016704,2.489681657179939,2.9391592822341008e-5,11.485546318650934,1.0870659498691968
730631744,fixed_eta01,0.9,0.8,1.42,0.12,-0.20626419619951442,1.5768097128564207,3.391403593112405,1.4389462463282993e-5,11.763518881510652,1.0850085769464572
730634152,fixed_eta01,0.9,0.8,1.42,0.12,0.8069374331065186,0.5354758143927357,1.8115159122521876,1.497981137642377e-6,11.831118098888851,1.0845228651799121
730634195,fixed_eta01,0.9,0.8,1.42,0.12,0.40455391201762597,0.5139571940185398,1.3343889026901739,5.6214731423081985e-6,11.803892085372967,1.0847178195774232
730634208,fixed_eta01,0.9,0.8,1.42,0.12,0.8653167324656633,0.7996224433056583,1.9583812635352902,7.5323916787401905e-6,11.829470957539241,1.0845346341851978
730634742,fixed_eta01,0.9,0.8,1.42,0.12,-0.6648986948109892,0.4893830726064842,0.7447331748685527,7.776690599200599e-5,10.605827011044266,1.0942877909434747
730634750,fixed_eta01,0.9,0.8,1.42,0.12,0.5353616942868249,0.8034789839894246,2.4733317534077317,2.401379112063228e-6,11.829872088064372,1.0845317677617952
730634814,fixed_eta01,0.9,0.8,1.42,0.12,-0.7651297580695102,1.3027493087966584,2.4382208778793335,2.8630310719298617e-5,11.548956488389813,1.0865879095661415
730635809,fixed_eta01,0.9,0.8,1.42,0.12,1.5441568109188482,0.4218985808723523,1.184123998507313,3.8110345358796213e-6,11.829067704886297,1.0845375159689825
730636166,fixed_eta01,0.9,0.8,1.42,0.12,-1.772321651765313,1.1857906186489984,4.148691955243349,1.265399377332416e-6,11.811971833070288,1.0846598700142742
730636609,fixed_eta01,0.9,0.8,1.42,0.12,-0.22562561248702456,1.0735900615729852,2.400741277604841,1.1812680488006333e-5,11.683651517310711,1.0855896804623437
73063665x,fixed_eta01,0.9,0.8,1.42,0.12,-0.4263888780674591,1.4776161826147596,2.1933868605261244,9.067229075722613e-5,11.37501415856927,1.087911978487223
730636764,fixed_eta01,0.9,0.8,1.42,0.12,1.5479167730703818,0.4395933452788103,0.423916744574846,0.00068915101382531,8.604345683878035,1.1162203422247086
730637003,fixed_eta01,0.9,0.8,1.42,0.12,0.9280340860801809,0.2066122867120472,1.3464469557063918,5.647855319238815e-8,11.833304836283954,1.084507245763985
730637193,fixed_eta01,0.9,0.8,1.42,0.12,-0.9232106221990685,1.72368480586238,5.721878680314388,1.6459292651626686e-6,11.81696487075952,1.0846240985681908
730637345,fixed_eta01,0.9,0.8,1.42,0.12,-0.9002036769057872,0.8235646459924533,1.882037861781541,1.0546363160276433e-5,11.540219359659378,1.0866534654874633
730637548,fixed_eta01,0.9,0.8,1.42,0.12,-0.009296778494147867,0.9080283255421091,1.1046272766666578,0.00013636822442706725,4.475440800293142,1.223441677506828
730637804,fixed_eta01,0.9,0.8,1.42,0.12,-0.6667302873891376,1.0023475206496617,2.7561724499430316,4.221303455614104e-6,11.821973514676346,1.0845882456730727
730637900,fixed_eta01,0.9,0.8,1.42,0.12,0.03944770032963883,0.770138563795438,1.0849633227024162,0.00011482075094762181,10.70290413616461,1.093432584958044
730638196,fixed_eta01,0.9,0.8,1.42,0.12,-1.2459531891943374,1.0375592913848035,1.2067838708525926,0.00016856219954463077,4.414674643083959,1.226517259106875
730638540,fixed_eta01,0.9,0.8,1.42,0.12,0.05790685632003293,0.7642422266139298,1.8675636614202515,7.599870456025923e-6,11.762315614047074,1.085017273197954
730638903,fixed_eta01,0.9,0.8,1.42,0.12,0.1381873728956462,0.9554699805636961,1.7020891003280252,3.67687628671128e-5,11.644360351637799,1.0858784827849601
730639092,fixed_eta01,0.9,0.8,1.42,0.12,0.46834024548653497,0.5881981708136735,1.585690517901882,4.659548939153919e-6,11.817142635346762,1.084622825572813
730639121,fixed_eta01,0.9,0.8,1.42,0.12,0.9177749187074639,0.4380129199650659,1.5340823038648006,1.259545178003405e-6,11.831442147707149,1.0845205502013795
730639981,fixed_eta01,0.9,0.8,1.42,0.12,1.6908885164571785,0.2895237717763168,0.4436160995585973,7.625965981191202e-5,10.978257737390944,1.0910891348992555
733490051,fixed_eta01,0.9,0.8,1.42,0.12,-0.01712967097552685,1.500486154173419,2.6822051072754207,3.61811443369393e-5,11.676791323853866,1.0856399649754085
733490182,fixed_eta01,0.9,0.8,1.42,0.12,0.7234934685060498,1.3745263611806555,2.3308436184843053,4.73022740357223e-5,11.807709880068728,1.0846904277084237
733490350,fixed_eta01,0.9,0.8,1.42,0.12,-0.2528581522279195,0.9184935516272084,1.647638635929717,3.501145884376382e-5,11.240230861440928,1.0889661442302268
733490369,fixed_eta01,0.9,0.8,1.42,0.12,1.0111973665674638,0.9697500963029069,1.6716020211563762,4.340848148929336e-5,11.687544861175894,1.0855611689091211
733490721,fixed_eta01,0.9,0.8,1.42,0.12,0.09620666841053013,0.3431818640023484,1.502299467093143,4.1285485653402207e-7,11.826960513579516,1.084552577887769
733490836,fixed_eta01,0.9,0.8,1.42,0.12,0.5621419080574167,0.5448525785316378,0.6442262889320152,0.00028129783712165006,11.22909466369437,1.0890543743685033
733491089,fixed_eta01,0.9,0.8,1.42,0.12,0.9964094071805747,0.6705796834017932,1.5452992621052783,1.0212869041473696e-5,11.82699350557694,1.0845523420240704
733492049,fixed_eta01,0.9,0.8,1.42,0.12,0.8029971264758752,1.0939526059342526,2.115128900956161,2.4541876540625515e-5,11.801938542805514,1.0847318426860986
733492161,fixed_eta01,0.9,0.8,1.42,0.12,0.9446473521804658,0.5796392151402388,1.5452224555518337,4.929211135916769e-6,11.825937579182005,1.0845598916199564
733492524,fixed_eta01,0.9,0.8,1.42,0.12,0.6444693559035392,0.8993016405943609,2.6971464716900333,2.7354115664630805e-6,11.831160012025318,1.084522565748717
733492583,fixed_eta01,0.9,0.8,1.42,0.12,0.524519878384155,0.2008568692025478,0.5751478712970514,3.4427968667919667e-6,11.786380319412876,1.0848436901660927
733493519,fixed_eta01,0.9,0.8,1.42,0.12,-0.812643493851484,2.388411000027349,4.748875744302055,2.1309212910785406e-5,11.758722768726264,1.0850432499913698
733495004,fixed_eta01,0.9,0.8,1.42,0.12,-0.6508708793240379,1.6627284883615818,4.834026811782668,3.1933726490332308e-6,11.808117296792341,1.0846875056256131
733495493,fixed_eta01,0.9,0.8,1.42,0.12,-1.1188592744905692,1.415378320443501,2.485289447533654,3.8962029021982494e-5,11.241768375472448,1.0889539765097653
733495661,fixed_eta01,0.9,0.8,1.42,0.12,0.4189711268589871,0.8068353449789868,1.71216765016378,1.5298538639275352e-5,11.587104779312021,1.0863028356993398
733495709,fixed_eta01,0.9,0.8,1.42,0.12,0.1001721834111524,0.8713551657817141,1.2571130599975542,7.131059270354477e-5,5.732496536070458,1.1744440652877368
733495792,fixed_eta01,0.9,0.8,1.42,0.12,0.13993627470826098,0.6973256335693504,1.8759726003480863,4.708561364107532e-6,11.818877136100859,1.0846104065965363
733495987,fixed_eta01,0.9,0.8,1.42,0.12,-0.26788185067336895,2.2783120717047285,2.9752607879482325,0.00016075841558356872,9.727879545268333,1.1027973254959147
733496015,fixed_eta01,0.9,0.8,1.42,0.12,-0.3802617107640672,1.2493008202540816,2.645763305529673,1.545300056675657e-5,11.585481665963265,1.0863149266325178
733496808,fixed_eta01,0.9,0.8,1.42,0.12,-0.789889553654931,1.5306425999240036,4.6132247450078845,2.668159469563114e-6,11.820504899204012,1.08459875517393
733497245,fixed_eta01,0.9,0.8,1.42,0.12,0.7506088780705779,0.7590016132449967,2.1742721730267895,3.4408681085401354e-6,11.831555657045383,1.0845197393298425
733497480,fixed_eta01,0.9,0.8,1.42,0.12,0.31641093514115765,1.0085870070706715,1.573553396951933,7.120157338950009e-5,11.578604979264155,1.086366190209518
73349751x,fixed_eta01,0.9,0.8,1.42,0.12,-0.370179785285314,1.5146476234531399,1.7915617493953317,0.0002774461752894971,10.910196926727135,1.0916573739883888
73349831x,fixed_eta01,0.9,0.8,1.42,0.12,-0.492550482443006,0.35748323865710097,0.6288440927558723,3.832994480151452e-5,11.043085688751054,1.090554400118315
733498491,fixed_eta01,0.9,0.8,1.42,0.12,-0.6307288589341384,2.166380721635379,2.3254426580707737,0.00043216145103415856,9.912210870010629,1.1008856664889461
733498563,fixed_eta01,0.9,0.8,1.42,0.12,-1.1726541362608938,1.8044451949243723,2.307446276711635,0.00012773542712534252,5.579965752918461,1.1792125694457847
733498969,fixed_eta01,0.9,0.8,1.42,0.12,-0.01754816937992333,0.7296199864503907,1.4750135811111913,1.9458538861730894e-5,11.530276440587933,1.086728189489012
733499910,fixed_eta01,0.9,0.8,1.42,0.12,-0.357928498602163,1.5692669007239881,1.289240709328258,0.0011023836709328047,5.188873348437031,1.1927200632679185
733500459,fixed_eta01,0.9,0.8,1.42,0.12,0.6368461905309433,0.7510909813216979,0.8990879925390155,0.00026505017623475126,11.287104797757195,1.088596678946288
733500555,fixed_eta01,0.9,0.8,1.42,0.12,-0.5462370993010754,2.2788718923220914,3.8929472908706013,4.5250248141768095e-5,11.584231812455695,1.0863242393789783
733501224,fixed_eta01,0.9,0.8,1.42,0.12,-0.06959371655997024,1.6906448024377552,5.363032629466385,2.0665331489085428e-6,11.83215937182867,1.084515426861213
733501398,fixed_eta01,0.9,0.8,1.42,0.12,-0.5491222858685694,1.8720201438991773,3.2753040329940646,4.01877570315926e-5,11.610150965087533,1.0861315243020582
733501400,fixed_eta01,0.9,0.8,1.42,0.12,1.0587095864599763,0.1392211697950804,0.44628022956990326,1.9528879199248887e-6,11.70459235771283,1.0854365508373338
733502729,fixed_eta01,0.9,0.8,1.42,0.12,-0.5957780221194723,0.9322388344300762,0.6462290591480571,0.0003540839874631157,1.2919343732844513,1.774033124807823
733503043,fixed_eta01,0.9,0.8,1.42,0.12,1.887739310641505,0.12670875097175427,0.40681278631835954,1.9454345682208944e-6,11.826837007832843,1.0845534608566691
733503326,fixed_eta01,0.9,0.8,1.42,0.12,0.43776227574580623,0.9540455693921022,1.6088353625577287,4.857842407560233e-5,11.771152038673803,1.084953452025301
733503385,fixed_eta01,0.9,0.8,1.42,0.12,-0.49897940130592283,1.1896661312223467,2.935603572356783,7.2357766613740576e-6,11.749787412737328,1.0851079227966247
733503406,fixed_eta01,0.9,0.8,1.42,0.12,-1.6292579672646021,1.4424097621793943,2.685741935490052,2.8868162481684468e-5,11.062875876100787,1.0903924089178572
733503588,fixed_eta01,0.9,0.8,1.42,0.12,0.077504040186358,0.689848002986961,0.9725019729385695,0.00010623334199535366,9.105707912833894,1.109821225276792
733503705,fixed_eta01,0.9,0.8,1.42,0.12,0.012932840930007378,0.7179809410109721,2.2267466544200483,2.312803051012527e-6,11.824850659724616,1.0845676642163435
733503967,fixed_eta01,0.9,0.8,1.42,0.12,-0.7010107137179065,2.382510539437635,5.58833878441306,9.335787839590393e-6,11.787415651897978,1.0848362380297485
733504126,fixed_eta01,0.9,0.8,1.42,0.12,0.8335005215378087,0.31523362895374446,0.6457401106898786,1.8385440016840897e-5,11.801988005964176,1.084731487567573
733504716,fixed_eta01,0.9,0.8,1.42,0.12,-0.13823484317388526,0.8950810787205614,1.8064691399824944,1.941639711211365e-5,11.232000684700067,1.08903133360401
733504871,fixed_eta01,0.9,0.8,1.42,0.12,-0.9241121358156814,0.6392557264782726,1.2922633609821943,1.946030319126757e-5,11.525282533582283,1.0867657688291985
733504986,fixed_eta01,0.9,0.8,1.42,0.12,-0.14439226849055972,0.5609674436737799,1.0320141893227508,3.0776670328168466e-5,11.166078658362059,1.0895569546477375
733505081,fixed_eta01,0.9,0.8,1.42,0.12,-0.3918482287513629,1.9724527842563357,3.772281222125061,2.5742648144631717e-5,11.59945173848095,1.0862109712205208
73350509x,fixed_eta01,0.9,0.8,1.42,0.12,0.08209162400139475,1.7113572879868428,4.798001012834922,3.831981668875514e-6,11.831386925076629,1.084520944698419
733505356,fixed_eta01,0.9,0.8,1.42,0.12,-0.08715644605554004,1.7290553104029234,3.1993023264653058,3.047388627256881e-5,11.702583220272052,1.0854512188614671
733505946,fixed_eta01,0.9,0.8,1.42,0.12,-0.8594396814853779,2.4057601384030463,5.758518466785733,8.440219062290833e-6,11.805173841074337,1.0847086212759232
733505962,fixed_eta01,0.9,0.8,1.42,0.12,0.7280315573224976,1.0865323037588526,2.3951038487454284,1.2746091158860315e-5,11.814902185814347,1.084638872524959
733506009,fixed_eta01,0.9,0.8,1.42,0.12,-0.3389586889929997,2.5813290667413935,4.2236386347959085,5.6176819709063775e-5,11.60845082471311,1.086144138877783
733506025,fixed_eta01,0.9,0.8,1.42,0.12,-0.40530791387723303,0.8745317315735526,1.304166981585038,8.795132163285276e-5,11.170385901089919,1.089522421951638
733506068,fixed_eta01,0.9,0.8,1.42,0.12,1.1080734219784185,0.49123150371301477,0.9215994463437166,2.8496428474725345e-5,11.765239681300171,1.0849961434775879
733506156,fixed_eta01,0.9,0.8,1.42,0.12,-0.16619409250723133,1.1030191653440748,1.8347114924654175,5.164703476617896e-5,11.554430016844634,1.0865468914123977
733506682,fixed_eta01,0.9,0.8,1.42,0.12,-1.026121566150098,0.655406183082995,0.4059155160064459,0.0007207038893912877,1.3840332572312033,1.7225259904523735
733506762,fixed_eta01,0.9,0.8,1.42,0.12,1.0831960607012765,0.7929607525007237,1.9901003638197796,6.6651778431614245e-6,11.824854896068153,1.0845676339193395
733506834,fixed_eta01,0.9,0.8,1.42,0.12,0.6638872800242503,1.5131583942634368,3.111989449528349,1.802937486825357e-5,11.812374622607507,1.0846569832018464
733506877,fixed_eta01,0.9,0.8,1.42,0.12,0.9851918003074268,0.5633007053178314,0.5454724422585714,0.000746818668809442,10.652741951809867,1.0938725451647784
733507028,fixed_eta01,0.9,0.8,1.42,0.12,0.2524941216199817,0.2002471833270543,0.3104736135331137,7.181643803487918e-5,10.954389730699,1.0912876047487667
73350736x,fixed_eta01,0.9,0.8,1.42,0.12,1.0938803459084945,0.5399136034616007,1.57219881263284,3.1703754092234903e-6,11.831736835298939,1.084518445087165
733507386,fixed_eta01,0.9,0.8,1.42,0.12,-0.3500471480748463,1.1425053696876624,2.4650427455066217,1.4081543830800777e-5,11.58874966110569,1.0862905860635004
733507562,fixed_eta01,0.9,0.8,1.42,0.12,-1.1130942455061001,1.4439114560114732,1.9432100698251522,0.00011555014656744251,6.984939060656193,1.1431651717096092
733507853,fixed_eta01,0.9,0.8,1.42,0.12,-0.10237860469286046,0.6776660583291476,1.789805135516097,5.154466688260632e-6,11.769627204383402,1.0849644583158562
733507861,fixed_eta01,0.9,0.8,1.42,0.12,-0.39739188862431724,0.49306536037974485,1.616065082960306,1.7540630516737747e-6,11.817093479403216,1.0846231775811002
733507941,fixed_eta01,0.9,0.8,1.42,0.12,-0.47003023744705463,1.0972836505661476,1.858424608271284,4.654120535130105e-5,11.16646241851857,1.0895538768250892
733507976,fixed_eta01,0.9,0.8,1.42,0.12,-0.3332260838375813,1.2585289346879944,2.3754501274730155,2.718637000757612e-5,11.279983721796247,1.0886526102043663
733508194,fixed_eta01,0.9,0.8,1.42,0.12,0.6789084414723421,0.38054211471534005,0.7488460121553472,2.244377996578366e-5,11.7634811773631,1.085008849414775
733508506,fixed_eta01,0.9,0.8,1.42,0.12,-0.9705537968441552,0.9298644928006282,2.93277238943577,2.1262837014565837e-6,11.823912738239303,1.0845743724719767
73350920x,fixed_eta01,0.9,0.8,1.42,0.12,-0.3112917805106991,1.3024302447951432,1.7563416778868737,0.0001388106500197288,10.022718695418058,1.0997733280149982
733509568,fixed_eta01,0.9,0.8,1.42,0.12,-0.4343898865963281,0.19778236618049685,0.5347462519960858,4.565726138345388e-6,11.644735043855327,1.0858757194761317
733509701,fixed_eta01,0.9,0.8,1.42,0.12,-0.7153424851058726,4.508400433326631,4.428429798869109,0.0005239871333604931,6.345998662223943,1.1575796109054886
733509883,fixed_eta01,0.9,0.8,1.42,0.12,0.7676564533459245,1.0729921328619174,2.4816197808172342,1.0026071494797999e-5,11.817606077064726,1.0846195069863407
733509947,fixed_eta01,0.9,0.8,1.42,0.12,0.8310933565445014,1.138182711696313,2.482476157189456,1.3439019517490525e-5,11.811245661099596,1.0846650750219773
733510067,fixed_eta01,0.9,0.8,1.42,0.12,-0.08901274279078845,1.4352915918649396,2.584800890211801,3.454309963173511e-5,11.411003347422215,1.0876347127026216
733510411,fixed_eta01,0.9,0.8,1.42,0.12,-0.17647301354994557,1.2491598474060766,0.6972502157447888,0.004387807793054522,3.0143344755842785,1.331748187900139
733510497,fixed_eta01,0.9,0.8,1.42,0.12,0.9478681738188692,0.7633222126540201,0.8072613348052047,0.00034934920803978195,6.025507427759023,1.1659611264261465
73351093x,fixed_eta01,0.9,0.8,1.42,0.12,1.9076263865016847,0.13353511467460322,0.3267069147435328,7.566306040299232e-6,11.808808982529449,1.0846825451643303
733511131,fixed_eta01,0.9,0.8,1.42,0.12,0.03227894752345268,1.3901457377818272,2.962109302753722,1.5072187142065081e-5,11.752086107757306,1.0850912757812352
