id,eta,alpha,theta,sigma,amenity,productivity,wage,employment,epsilon_j,markdown
614340093,3.0,0.8,1.42,0.12,0.0,1.0,13.905916400739185,1.7919662362370058e-8,11.832968089976214,1.0845096506976222
614340472,3.0,0.8,1.42,0.12,0.0,1.0,1.9216363800675926,0.00026086330780432127,6.500305174322858,1.1538389311243638
614340683,3.0,0.8,1.42,0.12,0.0,1.0,3.581318721185345,1.484513001693955e-5,10.1681679034265,1.0983461336887461
614340704,3.0,0.8,1.42,0.12,0.0,1.0,6.186926047254834,1.0241050559700063e-6,11.72148545103735,1.0853134190352556
614341096,3.0,0.8,1.42,0.12,0.0,1.0,1.8717360378227925,0.0003106950334554065,6.949337067951731,1.1438986179864121
614341205,3.0,0.8,1.42,0.12,0.0,1.0,2.994336948185371,3.854360604261491e-5,11.703421520777738,1.0854450981044
614341723,3.0,0.8,1.42,0.12,0.0,1.0,10.794296062678946,6.35807522934842e-8,11.830828362174701,1.084524935142934
614341942,3.0,0.8,1.42,0.12,0.0,1.0,3.5780632895662214,1.5676280552096058e-5,11.437372463202479,1.0874326689296256
614342144,3.0,0.8,1.42,0.12,0.0,1.0,13.633778136488187,1.6798166499382292e-8,8.295462105754916,1.120547835340753
614342371,3.0,0.8,1.42,0.12,0.0,1.0,2.5046719210889092,9.374001891896383e-5,11.582998329822686,1.0863334321153535
614344238,3.0,0.8,1.42,0.12,0.0,1.0,1.57800405822851,0.0008135928012411694,8.38894199855189,1.1192045433348594
614344799,3.0,0.8,1.42,0.12,0.0,1.0,7.25215515206353,4.642959232172253e-7,11.819166074735342,1.0846083381582734
614345660,3.0,0.8,1.42,0.12,0.0,1.0,5.435869046971288,1.958455835591568e-6,11.758650968349682,1.0850437692803079
614346532,3.0,0.8,1.42,0.12,0.0,1.0,8.277121642745142,2.381007821655292e-7,11.615183264288584,1.0860942076630462
614370014,3.0,0.8,1.42,0.12,0.0,1.0,0.5799516459254191,0.0026293431208830403,0.7100000001745757,2.4084507038790406
614370022,3.0,0.8,1.42,0.12,0.0,1.0,9.784747513305112,1.0388204117097312e-7,11.830220353368642,1.084529279263615
614370049,3.0,0.8,1.42,0.12,0.0,1.0,9.479127184253896,1.2145491369272014e-7,11.758521785342891,1.085044703599266
614370102,3.0,0.8,1.42,0.12,0.0,1.0,7.307927709533001,4.4666957649031144e-7,11.807126666736629,1.0846946109943267
614370137,3.0,0.8,1.42,0.12,0.0,1.0,8.703595364871864,1.8650617549761636e-7,11.823100717369465,1.084580181113647
614370209,3.0,0.8,1.42,0.12,0.0,1.0,5.653637315395534,1.5961759972776177e-6,11.518987174949235,1.0868131880704526
614370233,3.0,0.8,1.42,0.12,0.0,1.0,16.378071080469102,7.907098370952576e-9,11.833178336097205,1.0845081491715114
61437025x,3.0,0.8,1.42,0.12,0.0,1.0,9.718407348010386,1.0696976144357934e-7,11.68843416049469,1.0855546590988092
614370268,3.0,0.8,1.42,0.12,0.0,1.0,1.351442183656391,0.00021412782176032536,1.414951107869988,1.706738200661478
614370321,3.0,0.8,1.42,0.12,0.0,1.0,2.2022569665508485,5.441169652920471e-5,2.6489855619020055,1.3775030012930638
614370348,3.0,0.8,1.42,0.12,0.0,1.0,5.895564410991001,1.3060783983009746e-6,11.78201143225177,1.0848751510512564
614370372,3.0,0.8,1.42,0.12,0.0,1.0,13.665292641323173,1.9544576743522607e-8,11.818513593479205,1.0846130092494664
614370620,3.0,0.8,1.42,0.12,0.0,1.0,1.56374115572985,0.0002318035005042509,2.213313997100405,1.4518111760509667
614370639,3.0,0.8,1.42,0.12,0.0,1.0,13.562296681064517,2.0289585420132767e-8,11.805858683086079,1.084703707442532
614370655,3.0,0.8,1.42,0.12,0.0,1.0,18.82135031109205,3.945286809361014e-9,11.833288191512658,1.0845073646323633
614370735,3.0,0.8,1.42,0.12,0.0,1.0,3.5779649885168854,1.586339491316686e-5,11.780650841454182,1.084884953595362
614370778,3.0,0.8,1.42,0.12,0.0,1.0,6.5975428341069895,7.454082453158329e-7,11.831387277382348,1.084520942181621
614370815,3.0,0.8,1.42,0.12,0.0,1.0,10.099332086355028,8.868605432711694e-8,11.832318089283932,1.0845142931802738
614370831,3.0,0.8,1.42,0.12,0.0,1.0,6.294582367261179,9.402660616978084e-7,11.746686378400202,1.0851303906298886
614370911,3.0,0.8,1.42,0.12,0.0,1.0,3.168775900889142,7.80391321238707e-6,2.428903791798686,1.411708361350725
614370970,3.0,0.8,1.42,0.12,0.0,1.0,4.519089772432013,4.9347799234591646e-6,11.776912211667684,1.0849119006770955
61437105x,3.0,0.8,1.42,0.12,0.0,1.0,12.44438299631335,3.121248695965495e-8,11.82369700344863,1.084575915613224
614371105,3.0,0.8,1.42,0.12,0.0,1.0,1.015257967002446,0.0009154704407764961,1.4306123669596351,1.6990013668938282
614371199,3.0,0.8,1.42,0.12,0.0,1.0,1.8748047855312644,0.0003847834640096313,10.614872066633788,1.0942074472233485
614371367,3.0,0.8,1.42,0.12,0.0,1.0,9.864479371853118,9.975269716986575e-8,11.830702664868259,1.0845258331924392
614371674,3.0,0.8,1.42,0.12,0.0,1.0,11.361992256487126,4.920096437328333e-8,11.827248106371421,1.084550521897084
614371690,3.0,0.8,1.42,0.12,0.0,1.0,2.500326089295586,8.474554590627139e-5,9.058072176534221,1.1103987670346227
614371770,3.0,0.8,1.42,0.12,0.0,1.0,19.05382226948181,3.7103978489731025e-9,11.833187361704784,1.0845080847140354
614371789,3.0,0.8,1.42,0.12,0.0,1.0,6.880756501483929,6.040226968741779e-7,11.826419818787068,1.084556443566415
614372028,3.0,0.8,1.42,0.12,0.0,1.0,20.023057088694998,2.8952143851866318e-9,11.833301144784896,1.08450727212674
614372108,3.0,0.8,1.42,0.12,0.0,1.0,2.040128591067332,0.00020057549647805182,6.874000046845851,1.1454757045657646
614372191,3.0,0.8,1.42,0.12,0.0,1.0,7.374962559207173,4.2073279585488824e-7,11.393144915515975,1.0877720776322375
614372204,3.0,0.8,1.42,0.12,0.0,1.0,5.148736788580704,2.5742381711572863e-6,11.820692528669781,1.084597412340657
614372212,3.0,0.8,1.42,0.12,0.0,1.0,19.614601127040345,3.20948390897709e-9,11.833297751530177,1.0845072963596043
61437228x,3.0,0.8,1.42,0.12,0.0,1.0,7.090469824299004,5.196939667520322e-7,11.818638342448695,1.0846121161359448
614372298,3.0,0.8,1.42,0.12,0.0,1.0,13.410577520935455,2.1482909193433783e-8,11.83315020059347,1.0845083501052701
614372319,3.0,0.8,1.42,0.12,0.0,1.0,0.910849606415121,0.0016949865276352392,1.4831398592210765,1.6742452465172
614372538,3.0,0.8,1.42,0.12,0.0,1.0,20.023057088694998,2.8952143851866318e-9,11.833301144784896,1.08450727212674
614372597,3.0,0.8,1.42,0.12,0.0,1.0,5.6939759573314515,1.552670947984445e-6,11.751667359505765,1.085094307846547
614372829,3.0,0.8,1.42,0.12,0.0,1.0,6.912750743133796,5.890914095405959e-7,11.770993422776847,1.0849545967857737
614372933,3.0,0.8,1.42,0.12,0.0,1.0,7.540107443964578,3.810820210555643e-7,11.734340064593482,1.0852199607728552
614372992,3.0,0.8,1.42,0.12,0.0,1.0,2.789628433991821,4.020308877321532e-5,6.43849038868465,1.1553159109715305
614373012,3.0,0.8,1.42,0.12,0.0,1.0,2.938473677944452,4.2302119383149074e-5,11.670336799568824,1.0856873299523753
614373290,3.0,0.8,1.42,0.12,0.0,1.0,16.506838404992344,7.603479684937969e-9,11.833247485467023,1.0845076553353716
614373338,3.0,0.8,1.42,0.12,0.0,1.0,6.285472797522095,9.460542259978933e-7,11.713706765427414,1.0853700728578475
614373418,3.0,0.8,1.42,0.12,0.0,1.0,9.905752448330336,9.769667270670864e-8,11.832215118687007,1.0845150286712306
614373514,3.0,0.8,1.42,0.12,0.0,1.0,12.635005035764939,2.893566263549982e-8,11.831753909246006,1.0845183231218614
614373776,3.0,0.8,1.42,0.12,0.0,1.0,9.292894330564918,1.3444316123684744e-7,11.830578078423901,1.084526723324176
614373805,3.0,0.8,1.42,0.12,0.0,1.0,1.8939052957286935,4.4055536825898544e-5,1.4906190211330763,1.6708622295989903
614373928,3.0,0.8,1.42,0.12,0.0,1.0,19.632152916890593,3.1951625289869183e-9,11.8332968971031,1.0845073024614813
614373952,3.0,0.8,1.42,0.12,0.0,1.0,15.281118748726154,1.1182751916655269e-8,11.832726839451242,1.0845113737153065
614374226,3.0,0.8,1.42,0.12,0.0,1.0,4.758987031682911,3.806765594931776e-6,11.749678136304714,1.0851087143323657
614374269,3.0,0.8,1.42,0.12,0.0,1.0,23.285706693790377,1.3610868776321008e-9,11.833322471901793,1.0845071198198561
614374330,3.0,0.8,1.42,0.12,0.0,1.0,7.193717106502836,4.834652513803068e-7,11.81928724013486,1.0846074707960638
61437439x,3.0,0.8,1.42,0.12,0.0,1.0,7.540107443964578,3.810820210555643e-7,11.734340064593482,1.0852199607728552
614374541,3.0,0.8,1.42,0.12,0.0,1.0,18.890425848315477,3.8736799933174066e-9,11.83328900831297,1.0845073587991887
614374648,3.0,0.8,1.42,0.12,0.0,1.0,2.748153113603703,5.065571667337832e-5,8.348697648794888,1.1197791610221204
614374656,3.0,0.8,1.42,0.12,0.0,1.0,0.5481946874640613,0.0037410496183904055,0.727556648631672,2.3744634206569577
614374664,3.0,0.8,1.42,0.12,0.0,1.0,7.908592331763223,3.010337123058919e-7,11.817824933503793,1.0846179399023739
614374760,3.0,0.8,1.42,0.12,0.0,1.0,2.4193346517110825,0.00011030980118897613,11.282881989501032,1.0886298377427435
614374971,3.0,0.8,1.42,0.12,0.0,1.0,17.778712307192603,5.24601349442952e-9,11.833179385803694,1.0845081416748996
614374998,3.0,0.8,1.42,0.12,0.0,1.0,2.2593705438780205,0.00011393486407939088,6.321469614699498,1.1581910633050692
614375018,3.0,0.8,1.42,0.12,0.0,1.0,2.2945682159119003,0.00012702646751988858,8.629293818780933,1.115884337814942
614375149,3.0,0.8,1.42,0.12,0.0,1.0,4.356409075615552,5.925359516964939e-6,11.765512936149547,1.0849941694362937
614375237,3.0,0.8,1.42,0.12,0.0,1.0,5.9781146475896625,1.2170199036424119e-6,11.748997737173047,1.0851136430843005
61437535x,3.0,0.8,1.42,0.12,0.0,1.0,14.133293371860196,1.6520951789628708e-8,11.827658465256564,1.08454758842906
614375659,3.0,0.8,1.42,0.12,0.0,1.0,17.392431473287044,5.85502308342877e-9,11.833123526094505,1.0845085406059347
614375704,3.0,0.8,1.42,0.12,0.0,1.0,7.807910850029386,3.206928911212667e-7,11.793630256531939,1.0847915339253702
614375894,3.0,0.8,1.42,0.12,0.0,1.0,2.279132825973854,0.00014691043764394557,10.960541064078447,1.0912363718318023
614375923,3.0,0.8,1.42,0.12,0.0,1.0,1.9436097980654437,7.91560436647423e-5,2.2317352190301816,1.448081829543631
614376037,3.0,0.8,1.42,0.12,0.0,1.0,12.67561536116637,2.8472339188979642e-8,11.828809753989173,1.0845393594788992
614376272,3.0,0.8,1.42,0.12,0.0,1.0,1.8257142301390423,0.0004104799156334285,9.157947021569791,1.1091947788783547
614376678,3.0,0.8,1.42,0.12,0.0,1.0,21.277115926087205,2.1368131492899427e-9,11.833139638022544,1.0845084255396409
614376707,3.0,0.8,1.42,0.12,0.0,1.0,11.093943879356559,5.531555199475793e-8,11.759919722002358,1.085034594082223
614376790,3.0,0.8,1.42,0.12,0.0,1.0,11.884711501261378,3.927501736852518e-8,11.814235077640696,1.0846436517834805
61437682x,3.0,0.8,1.42,0.12,0.0,1.0,26.045805940942376,7.773977769325378e-10,11.833276013835382,1.0845074515992703
614376838,3.0,0.8,1.42,0.12,0.0,1.0,19.777771410501764,3.0792592816224148e-9,11.833326914222692,1.0845070880952408
614377013,3.0,0.8,1.42,0.12,0.0,1.0,19.210324669734568,3.5617127657002563e-9,11.833284440521439,1.0845073914200558
61437703x,3.0,0.8,1.42,0.12,0.0,1.0,4.005723441197797,9.026484480372614e-6,11.804749939388659,1.0847116631131102
614377048,3.0,0.8,1.42,0.12,0.0,1.0,6.612493790497959,7.253125364694544e-7,11.363704195315158,1.087999474714615
614377056,3.0,0.8,1.42,0.12,0.0,1.0,1.5578256870255325,0.0002638927847714181,2.380835770602937,1.420020571073138
614377363,3.0,0.8,1.42,0.12,0.0,1.0,2.338233389631998,0.00013173655843088243,11.480929763080852,1.0871009596466388
614377857,3.0,0.8,1.42,0.12,0.0,1.0,22.832250787186883,1.5017213550285427e-9,11.833324286874168,1.0845071068583176
614377881,3.0,0.8,1.42,0.12,0.0,1.0,11.313022368748554,5.024177409772374e-8,11.807169119127341,1.0846943064769032
614377937,3.0,0.8,1.42,0.12,0.0,1.0,18.536845382748748,4.2568249680197865e-9,11.828566641629415,1.0845410970151366
614378139,3.0,0.8,1.42,0.12,0.0,1.0,21.03700402941323,2.261586705529709e-9,11.833303750365957,1.0845072535190414
614378163,3.0,0.8,1.42,0.12,0.0,1.0,11.163132249696588,5.35636675164355e-8,11.727085998965972,1.0852726755895006
614378534,3.0,0.8,1.42,0.12,0.0,1.0,11.116530901997685,5.4885968424547216e-8,11.831558169393249,1.0845197213826725
614378665,3.0,0.8,1.42,0.12,0.0,1.0,19.181209536519717,3.5888249127575714e-9,11.833270594214499,1.0845074903035614
614378876,3.0,0.8,1.42,0.12,0.0,1.0,19.128321796867088,3.6387161176521923e-9,11.833291716605938,1.0845073394579359
614378948,3.0,0.8,1.42,0.12,0.0,1.0,2.2474175426519705,0.00014411174391898126,9.017051089466358,1.1109010018994117
614379334,3.0,0.8,1.42,0.12,0.0,1.0,10.602177230995544,6.953205542906204e-8,11.82126401082651,1.0845933225993556
614379342,3.0,0.8,1.42,0.12,0.0,1.0,12.540112918488314,3.0047332801365925e-8,11.831938069738731,1.0845170076200443
614379764,3.0,0.8,1.42,0.12,0.0,1.0,4.267626665061489,6.484098093166984e-6,11.391598266134041,1.087783994540335
614379844,3.0,0.8,1.42,0.12,0.0,1.0,11.172922791423956,5.351431973649754e-8,11.831297258362532,1.0845215852634575
614379967,3.0,0.8,1.42,0.12,0.0,1.0,3.3740069188115966,2.0980590324880046e-5,11.37639783571764,1.0879012860169477
614380386,3.0,0.8,1.42,0.12,0.0,1.0,2.2378584393105134,2.7514855002230516e-5,1.806198122851737,1.5536491193010091
614380423,3.0,0.8,1.42,0.12,0.0,1.0,1.5048447274662837,0.001002987877725801,7.967687766135219,1.1255069261436503
614380597,3.0,0.8,1.42,0.12,0.0,1.0,7.066936555379367,5.269981372021242e-7,11.738395271610539,1.0851905202424486
614380677,3.0,0.8,1.42,0.12,0.0,1.0,7.540107443964578,3.810820210555643e-7,11.734340064593482,1.0852199607728552
614380730,3.0,0.8,1.42,0.12,0.0,1.0,3.8150894771716946,1.1411323118433375e-5,11.528234753404073,1.0867435493282889
614380765,3.0,0.8,1.42,0.12,0.0,1.0,10.502113828188989,7.293472336821204e-8,11.832272478487607,1.0845146189642025
614380829,3.0,0.8,1.42,0.12,0.0,1.0,6.081780823269156,1.115024133470228e-6,11.702216743400353,1.0854538949266996
614380853,3.0,0.8,1.42,0.12,0.0,1.0,3.724841255769663,1.2980147559667347e-5,11.797446904990078,1.0847641026107964
614380917,3.0,0.8,1.42,0.12,0.0,1.0,5.169702200018929,2.4747378534526936e-6,11.267775891011938,1.0887486589787145
614381055,3.0,0.8,1.42,0.12,0.0,1.0,3.603750006582036,1.511761719008396e-5,11.422553571062505,1.0875460984952932
614381063,3.0,0.8,1.42,0.12,0.0,1.0,1.0410726781003528,0.0032392247949255847,3.4860775420282826,1.2868553518801467
614381100,3.0,0.8,1.42,0.12,0.0,1.0,20.862129355299217,2.357967343779677e-9,11.833182238886419,1.0845081212992547
614381119,3.0,0.8,1.42,0.12,0.0,1.0,7.489431901595695,3.852711045373307e-7,11.089357538936227,1.0901765495871933
614381135,3.0,0.8,1.42,0.12,0.0,1.0,20.259405731360513,2.7302309443303687e-9,11.833317858279914,1.084507152767834
614381493,3.0,0.8,1.42,0.12,0.0,1.0,12.347245788556027,3.2464810448244964e-8,11.82845540536645,1.0845418920501073
614381581,3.0,0.8,1.42,0.12,0.0,1.0,22.832250787186883,1.5017213550285427e-9,11.833324286874168,1.0845071068583176
614381602,3.0,0.8,1.42,0.12,0.0,1.0,11.202224048150253,5.2804400305633154e-8,11.823429526359806,1.0845778289429937
614381821,3.0,0.8,1.42,0.12,0.0,1.0,1.025313772271059,0.0007599451235330271,1.3401826622669466,1.7461669428766369
614381856,3.0,0.8,1.42,0.12,0.0,1.0,13.741608240255184,1.901700796526142e-8,11.833115668733614,1.0845085967208348
614382162,3.0,0.8,1.42,0.12,0.0,1.0,0.7297334539567057,0.003141641969210138,1.1804211415239765,1.8471552777417686
614382197,3.0,0.8,1.42,0.12,0.0,1.0,1.9657679343122738,0.0002993523672996862,10.276202203540588,1.097312215173759
614382330,3.0,0.8,1.42,0.12,0.0,1.0,14.133293371860196,1.6520951789628708e-8,11.827658465256564,1.08454758842906
61438239x,3.0,0.8,1.42,0.12,0.0,1.0,19.50921924077308,3.297107072908851e-9,11.83329005385342,1.0845073513324688
614382488,3.0,0.8,1.42,0.12,0.0,1.0,10.0477043219813,9.098872212530253e-8,11.832541833531407,1.0845126950801196
614382517,3.0,0.8,1.42,0.12,0.0,1.0,5.486558539524089,1.8739964766491962e-6,11.828841002444467,1.084539136149801
614382568,3.0,0.8,1.42,0.12,0.0,1.0,1.7031727148618772,0.0005508051129926125,8.258278472272078,1.1210906126933828
614382832,3.0,0.8,1.42,0.12,0.0,1.0,1.9657679343122738,0.0002993523672996862,10.276202203540588,1.097312215173759
614382840,3.0,0.8,1.42,0.12,0.0,1.0,2.734777809621565,5.5949338157982406e-5,9.698585818341762,1.1031078157919498
614382867,3.0,0.8,1.42,0.12,0.0,1.0,19.073815554493077,3.6910065662446504e-9,11.833304999099214,1.084507244601244
614382998,3.0,0.8,1.42,0.12,0.0,1.0,5.6207859131287465,1.6598766443482753e-6,11.814334740424385,1.0846429377507276
614383026,3.0,0.8,1.42,0.12,0.0,1.0,1.3387489608331642,0.00021507424190627983,1.3861906627378109,1.7214014831299895
614383114,3.0,0.8,1.42,0.12,0.0,1.0,8.217644142953741,2.4857702579548154e-7,11.823866180746897,1.0845747054908592
614383229,3.0,0.8,1.42,0.12,0.0,1.0,11.957547955342921,3.81161285873473e-8,11.832376949526632,1.0845138727633254
614383368,3.0,0.8,1.42,0.12,0.0,1.0,1.9057090979142763,0.0003526897078737335,10.48464776230353,1.0953775484566488
614383501,3.0,0.8,1.42,0.12,0.0,1.0,9.621174064088121,1.1302493260802123e-7,11.832039673112291,1.0845162818607217
614383894,3.0,0.8,1.42,0.12,0.0,1.0,13.757981487674801,1.8903834407689503e-8,11.83266142624142,1.0845118409103036
61438394x,3.0,0.8,1.42,0.12,0.0,1.0,4.627449198823201,4.3654408537527375e-6,11.654372860762996,1.085804702831048
614383966,3.0,0.8,1.42,0.12,0.0,1.0,22.23722931016589,1.7136788380133535e-9,11.833311666201114,1.0845071969883333
614384133,3.0,0.8,1.42,0.12,0.0,1.0,14.357090170560777,1.5275572797192073e-8,11.833090526538625,1.0845087762793035
614384416,3.0,0.8,1.42,0.12,0.0,1.0,3.878324299084744,9.858000718100768e-6,9.923457476263541,1.1007713291856145
614384854,3.0,0.8,1.42,0.12,0.0,1.0,14.513599940273776,1.4469514377257568e-8,11.83309405749169,1.0845087510621862
614384977,3.0,0.8,1.42,0.12,0.0,1.0,2.168316530248506,0.00018950361987093878,11.10296178754857,1.0900660579703563
614385101,3.0,0.8,1.42,0.12,0.0,1.0,2.583867256663107,7.592441027934373e-5,10.164693918659314,1.0983797454209911
614385355,3.0,0.8,1.42,0.12,0.0,1.0,0.8360710972374052,0.0016258002260758067,1.191530512426239,1.8392567286957364
614385398,3.0,0.8,1.42,0.12,0.0,1.0,1.699285156466158,0.0006015254611193638,9.612363172291316,1.1040326902007416
614385478,3.0,0.8,1.42,0.12,0.0,1.0,4.380840292743576,5.75093974082075e-6,11.708231936139294,1.085409992341657
614385531,3.0,0.8,1.42,0.12,0.0,1.0,3.1304781560231305,2.7292581798009714e-5,8.893064598172293,1.1124471759943722
614385566,3.0,0.8,1.42,0.12,0.0,1.0,8.15742372190865,2.5685849004736546e-7,11.70365038861244,1.0854434272039595
614385582,3.0,0.8,1.42,0.12,0.0,1.0,2.28495483026378,1.5470867899270927e-5,1.4137596170853093,1.7073338267092812
614385590,3.0,0.8,1.42,0.12,0.0,1.0,8.79938637132746,1.755096287221654e-7,11.642599308505009,1.0858914726430113
614385910,3.0,0.8,1.42,0.12,0.0,1.0,11.957547955342921,3.81161285873473e-8,11.832376949526632,1.0845138727633254
61438597x,3.0,0.8,1.42,0.12,0.0,1.0,7.9501725880082015,2.928541584185217e-7,11.777712343963119,1.0849061320904623
614386163,3.0,0.8,1.42,0.12,0.0,1.0,15.74133425851267,9.640515002406979e-9,11.831572889042505,1.0845196162317627
614386374,3.0,0.8,1.42,0.12,0.0,1.0,20.023057088694998,2.8952143851866318e-9,11.833301144784896,1.08450727212674
614386411,3.0,0.8,1.42,0.12,0.0,1.0,11.208162763951236,5.266629616096371e-8,11.824374679896227,1.0845710684134695
614386550,3.0,0.8,1.42,0.12,0.0,1.0,12.682851469885488,2.8394848831285455e-8,11.832702331455454,1.0845115487559973
614386921,3.0,0.8,1.42,0.12,0.0,1.0,1.4186708366602971,0.00035198165295850564,2.1185597359015587,1.4720187885447786
614387078,3.0,0.8,1.42,0.12,0.0,1.0,11.584772682531325,4.465677123861226e-8,11.832758891643811,1.084511144793645
614387107,3.0,0.8,1.42,0.12,0.0,1.0,15.196122447969572,1.1499193013921643e-8,11.83320530675668,1.084507956557553
614387123,3.0,0.8,1.42,0.12,0.0,1.0,11.202224048150253,5.2804400305633154e-8,11.823429526359806,1.0845778289429937
614387529,3.0,0.8,1.42,0.12,0.0,1.0,21.372524607323346,2.0895540496802394e-9,11.833306900624672,1.0845072310215507
614387713,3.0,0.8,1.42,0.12,0.0,1.0,21.62579479730566,1.9700284989757494e-9,11.833318040973106,1.0845071514631381
614387908,3.0,0.8,1.42,0.12,0.0,1.0,9.058422452680144,1.527475171484606e-7,11.826616095739265,1.0845550402502933
614387959,3.0,0.8,1.42,0.12,0.0,1.0,10.745454421029196,6.504269664305479e-8,11.8325888685606,1.084512359138668
614388046,3.0,0.8,1.42,0.12,0.0,1.0,6.863672455551677,6.114866840748857e-7,11.821919317754418,1.084588633463111
614388214,3.0,0.8,1.42,0.12,0.0,1.0,4.627449198823201,4.3654408537527375e-6,11.654372860762996,1.085804702831048
614388505,3.0,0.8,1.42,0.12,0.0,1.0,1.6697385891665297,0.00027798523980507767,3.2140776767263017,1.3111312483955118
614388863,3.0,0.8,1.42,0.12,0.0,1.0,2.9466105066302717,4.023583935488411e-5,10.68515429763159,1.093587792197035
61438896x,3.0,0.8,1.42,0.12,0.0,1.0,2.374671199953489,0.00012209525480841088,11.518702399294137,1.086815334343674
614389073,3.0,0.8,1.42,0.12,0.0,1.0,3.854643785984818,1.0934461320726232e-5,11.790509938892498,1.0848139737112958
614389225,3.0,0.8,1.42,0.12,0.0,1.0,22.057222886651566,1.7847543323487857e-9,11.833297474980485,1.0845072983345794
614389233,3.0,0.8,1.42,0.12,0.0,1.0,2.3665043938227592,0.0001238804255282424,11.441051662346739,1.0874045524408449
614389399,3.0,0.8,1.42,0.12,0.0,1.0,1.8734094376735901,0.0003905525290538883,10.897031531389057,1.0917681110786444
614389428,3.0,0.8,1.42,0.12,0.0,1.0,14.18936631575853,1.619682415451378e-8,11.827165003420163,1.0845511159868677
614389436,3.0,0.8,1.42,0.12,0.0,1.0,4.674464480086471,4.3652705815671076e-7,1.4212837087894996,1.703589293126912
614390082,3.0,0.8,1.42,0.12,0.0,1.0,2.2421591053274756,4.708739691672788e-5,2.546596651943183,1.3926809529247395
614390285,3.0,0.8,1.42,0.12,0.0,1.0,9.821307337009237,1.0196617022856458e-7,11.83120066391818,1.0845222753299855
614390656,3.0,0.8,1.42,0.12,0.0,1.0,2.0645487357518864,0.00018268217577711653,6.524023645364219,1.1532796406571229
614390875,3.0,0.8,1.42,0.12,0.0,1.0,2.646540319137646,6.734725443614025e-5,10.163651346288136,1.0983898370702385
614390904,3.0,0.8,1.42,0.12,0.0,1.0,3.310258124305702,1.6661068873861538e-5,6.204550347193889,1.161172034078548
614391106,3.0,0.8,1.42,0.12,0.0,1.0,9.571768399892267,1.1587477509756192e-7,11.80658541616719,1.0846984936585191
614391130,3.0,0.8,1.42,0.12,0.0,1.0,2.4781154166029897,9.76037658142784e-5,11.218167193982277,1.0891411210680142
614391149,3.0,0.8,1.42,0.12,0.0,1.0,2.4781154166029897,9.76037658142784e-5,11.218167193982277,1.0891411210680142
614393013,3.0,0.8,1.42,0.12,0.0,1.0,2.662239051904515,6.84359253712143e-5,11.310104783014092,1.0884165106500017
614393179,3.0,0.8,1.42,0.12,0.0,1.0,3.8764418347910206,1.0612691358536219e-5,11.74024454849566,1.0851771013686538
614393208,3.0,0.8,1.42,0.12,0.0,1.0,2.124366600294433,0.00020605150869537755,10.622056512668404,1.0941437280819726
614395393,3.0,0.8,1.42,0.12,0.0,1.0,12.172681676715671,3.486548287920033e-8,11.832906306896108,1.0845100919473358
661251413,3.0,0.8,1.42,0.12,0.0,1.0,0.9978186563023179,0.000732979778624267,1.2387049830588965,1.8072947260860848
661251974,3.0,0.8,1.42,0.12,0.0,1.0,12.348200655504698,3.245603041004172e-8,11.831982042422375,1.0845166935188544
661252387,3.0,0.8,1.42,0.12,0.0,1.0,20.328301208732736,2.684263722942298e-9,11.833158601436763,1.0845082901093357
661252483,3.0,0.8,1.42,0.12,0.0,1.0,0.510345925655593,0.0019796072592542626,0.5272036588385288,2.89680018951894
661253734,3.0,0.8,1.42,0.12,0.0,1.0,18.56957042374777,4.220105943074424e-9,11.833300004918515,1.0845072802670725
661253961,3.0,0.8,1.42,0.12,0.0,1.0,1.4921779386968048,0.0002770856886617289,2.1362967870382863,1.4680997537736213
661254243,3.0,0.8,1.42,0.12,0.0,1.0,10.899464458796773,6.056420528551067e-8,11.826951922421351,1.0845526393071925
661254374,3.0,0.8,1.42,0.12,0.0,1.0,8.712854399632166,1.8433245980379441e-7,11.631845756624822,1.085970878648426
661255262,3.0,0.8,1.42,0.12,0.0,1.0,19.7052156678869,3.136365319908709e-9,11.833297603695124,1.0845072974153658
661255756,3.0,0.8,1.42,0.12,0.0,1.0,10.97966646430985,5.8391876524464144e-8,11.830889852533009,1.0845244958295253
661256759,3.0,0.8,1.42,0.12,0.0,1.0,18.221460895523382,4.6383386878638e-9,11.82950964601038,1.084534357714249
66125709x,3.0,0.8,1.42,0.12,0.0,1.0,7.034943816832567,5.407070882199067e-7,11.828587548437298,1.0845409475903243
661258164,3.0,0.8,1.42,0.12,0.0,1.0,2.301396980535441,0.0001425934342178661,11.47510056155015,1.0871452057989557
661258199,3.0,0.8,1.42,0.12,0.0,1.0,2.685758031882461,5.9399626236645485e-5,9.100975166032375,1.1098783352065729
661258789,3.0,0.8,1.42,0.12,0.0,1.0,3.6817895941639507,1.2593095349542748e-5,9.604945641159496,1.1041130306573272
661259116,3.0,0.8,1.42,0.12,0.0,1.0,4.817406490189451,3.56481569869076e-6,11.611543076894298,1.0861211979646264
661264185,3.0,0.8,1.42,0.12,0.0,1.0,15.543666713733298,1.026970728078087e-8,11.832796725992862,1.0845108745765335
661264441,3.0,0.8,1.42,0.12,0.0,1.0,4.078037581714974,6.126275699314339e-6,6.607074179656678,1.1513529245787828
661264492,3.0,0.8,1.42,0.12,0.0,1.0,16.33857274755697,8.003104494081087e-9,11.833050240029444,1.0845090639957862
661264652,3.0,0.8,1.42,0.12,0.0,1.0,18.670635121750724,4.107116237858421e-9,11.833286920017832,1.084507373712738
