id,alpha,theta,sigma,eta,n_origins,pearson_correlation,covariance_population,epsilon_weighted,epsilon_origin_mean,epsilon_composition_gap,omega_max,epsilon_origin_sd,amenity,productivity,employment,wage,markdown
783748313,0.8,1.42,0.12,0.4,128,-0.9193186089932422,-6.334306752333856e-5,11.824995064948734,11.833102977591725,-0.008107912642991266,0.4390894737226799,0.0014157408554074443,-1.0307955228088208,1.0492754510038773,2.249788378800671e-6,1.9870912454815348,1.0845666314875824
787550486,0.8,1.42,0.12,0.4,128,-0.9840047022735726,-2.862466854664558e-5,11.829393105820511,11.833057063394483,-0.0036639575739716435,0.34990945478286584,0.0008935042249736966,1.885264373293928,0.1910660707907541,7.311812231423453e-6,0.2858563133205688,1.084535190525367
787550515,0.8,1.42,0.12,0.4,128,-0.8360833407693256,-4.983167398537748e-5,11.825231351481111,11.831609805751242,-0.006378454270130618,0.25680231874015125,0.0024745057540360945,1.020565081403406,0.20383120268425245,1.4061177366948023e-5,0.2675615098350892,1.0845649417146286
787550881,0.8,1.42,0.12,0.4,128,-0.7989427037368683,-0.0010595898954177437,11.622797650629902,11.758425157243373,-0.13562750661347067,0.07779065990383269,0.11033093203163331,-0.13896039465366267,2.4085593212252787,0.0004336467100042525,1.590369589717116,1.086037805187618
787551948,0.8,1.42,0.12,0.4,128,-0.9996563815708125,-0.002101429018912462,11.56196145340009,11.830944367820884,-0.26898291442079447,0.9689503905757642,0.024741308608779652,-0.18019943978523267,1.274609925535998,7.649280487868875e-5,1.1902552608110106,1.0864905149554813
787552633,0.8,1.42,0.12,0.4,128,-0.9923934582079291,-0.0029778884955062143,11.440771279893923,11.821941007318717,-0.38116972742479405,0.4892374829396339,0.0619561773892594,1.3694127203746846,0.8515869050933941,0.00024353959200994804,0.6302834849021249,1.0874066944907295
787552828,0.8,1.42,0.12,0.4,128,-0.7398333903015015,-0.0001374154386862323,11.8098076106675,11.827396786819335,-0.017589176151835417,0.13271258531993246,0.01189817708707905,0.3040080183806581,0.8624735327049966,5.0620238520978115e-5,0.8761813903580895,1.0846753844742336
787553660,0.8,1.42,0.12,0.4,128,-0.999984484701228,-0.0016111817630324657,11.625287895547599,11.831519161215756,-0.20623126566815664,0.9511580066581847,0.0193151579509066,0.1812014242596941,1.1882188101430413,5.680715656683688e-5,1.1781242887806194,1.086019375088594
787553708,0.8,1.42,0.12,0.4,128,-0.978071345004611,-0.00012712526995606096,11.81536665656275,11.831638691117124,-0.016272034554374315,0.24696732525730644,0.005014984860811657,0.6706051600427354,1.102325945130993,4.330842629408187e-5,1.1553793098402545,1.0846355453086645
787554129,0.8,1.42,0.12,0.4,128,-0.8871821490928314,-0.007404501185180944,10.863822628059486,11.811598779762646,-0.9477761517031595,0.41949202108730066,0.17688169230677636,-0.3410424622793376,1.1534037905934194,9.449111193512473e-5,1.0272450893639635,1.0920486309687312
78755425x,0.8,1.42,0.12,0.4,128,-0.8278553391673861,-0.00012150361074120132,11.816395849461886,11.83194831163676,-0.015552462174873938,0.24152034794137325,0.005032562448225655,0.7932423300483952,0.6998207385248635,3.8246402440479744e-5,0.7519702846584557,1.084628173661391
787554671,0.8,1.42,0.12,0.4,128,-0.9813861028064634,-0.0018141534079530452,11.573926740713896,11.806138376931884,-0.23221163621798802,0.1965203110876284,0.08895463022525885,-0.7452238728173874,2.3564804628735394,0.0001293628317771426,1.981183097994249,1.0864010998516411
787554823,0.8,1.42,0.12,0.4,128,-0.9984831846723411,-0.0010515251864603712,11.696831143873757,11.831426367740693,-0.13459522386693656,0.7166981195254679,0.01655868619281045,0.5214111609395713,0.395794212125642,1.3498730273301161e-5,0.5233552701311234,1.085493240664909
787554831,0.8,1.42,0.12,0.4,128,-0.9396431878147803,-0.00024284180574842107,11.78962812367551,11.820711874811312,-0.031083751135803084,0.11665848966379039,0.018074134834375324,0.42339121255098994,0.7649748920840497,8.549195839203613e-5,0.6997085610250104,1.0848203174442657
78755484x,0.8,1.42,0.12,0.4,128,-0.8824289380175168,-4.532020181198263e-5,11.82667899562903,11.832479981460962,-0.005800985831932337,0.13912547328318134,0.002497042573303312,-1.0144993358715741,1.3845118870395572,8.999153514777269e-6,1.9870912454815348,1.0845545905464742
787556458,0.8,1.42,0.12,0.4,128,-0.8705380343547462,-0.00028668025191278706,11.795671154280113,11.832366226524954,-0.03669507224484114,0.6757446232401378,0.0053611661336944,0.1384476084184246,0.5472568420497331,1.2936283177516512e-5,0.7303007618330384,1.084776863217075
787558015,0.8,1.42,0.12,0.4,128,-0.9820250208756649,-0.005562120774776025,11.10816276470386,11.820114223875189,-0.7119514591713294,0.6051238364640716,0.10046054257326532,1.1289084936685816,0.826582310307905,0.0002778488647859989,0.5944307067746993,1.090023887944593
787558410,0.8,1.42,0.12,0.4,128,-0.94140772659304,-9.477656277654527e-5,11.818768819947012,11.830900219982407,-0.012131400035395146,0.1711746590845488,0.00497304567193345,0.3213384345443083,0.5343974205141859,1.687341284057748e-5,0.6763360850184341,1.084611182030421
787558736,0.8,1.42,0.12,0.4,128,-0.9999979458317138,-0.004701996918666743,11.22655009032559,11.828405695914931,-0.6018556055893409,0.9842318559100515,0.054480852622524986,0.8475013476716129,0.9711751309801834,0.00020866787213776508,0.7402214954114161,1.0890745591436628
787558912,0.8,1.42,0.12,0.4,128,-0.9987781792361443,-0.007729094450557598,10.834314238445613,11.823638328116989,-0.989324089671376,0.9438542000524562,0.09350147464978203,-1.4784912690332044,1.2085868396208121,3.655906115516468e-5,1.301217977644285,1.092299335056343
787559210,0.8,1.42,0.12,0.4,128,-0.9951294885572203,-0.0012247521466689532,11.670096700086145,11.82686497485977,-0.15676827477362565,0.39803267524943753,0.03156459877206651,1.485512219203903,0.1930718913423164,4.780800304828988e-5,0.19821034872723498,1.0856890928755216
787559958,0.8,1.42,0.12,0.4,128,-0.7274391492989287,-2.7148306840535952e-5,11.827916888707117,11.831391871982708,-0.00347498327559137,0.06918110866859835,0.00308651588365629,2.3436630021010605,0.18958177488269895,4.38708733877324e-5,0.19821034872723498,1.0845457411824364
787560481,0.8,1.42,0.12,0.4,128,-0.9745503927733496,-0.00018046559769548708,11.807293000019218,11.830392596524243,-0.023099596505025133,0.22849704193127215,0.008296772014298116,-0.8495241357472906,0.44523235875369743,4.499576757867819e-6,0.7339361054486409,1.0846934178730359
787561273,0.8,1.42,0.12,0.4,128,-0.8398328126304392,-0.00010205374834313474,11.819401261847313,11.832464141635231,-0.013062879787918646,0.5131609125348323,0.002598340260761409,0.9357331421463357,0.7795165991730065,4.162108500965721e-5,0.8235752627661305,1.0846066545881619
787561388,0.8,1.42,0.12,0.4,128,-0.9999115953137462,-0.0004023170182039024,11.78139581825762,11.832892396587715,-0.05149657833009513,0.9560739890470272,0.004796256496325253,-0.011058963164940054,0.7475418008753302,1.912320122292543e-5,0.922475193740672,1.0848795860377003
787561580,0.8,1.42,0.12,0.4,128,-0.8940372449705166,-0.00048711269416656054,11.768391964170096,11.830742389023415,-0.0623504248533191,0.4860558823740788,0.01140378738462583,-0.5286124189329621,1.4098117810519815,3.2621931492057416e-5,1.563338379828152,1.084973376400496
787561716,0.8,1.42,0.12,0.4,128,-0.8547723960428127,-0.0010233956684143218,11.68404000067954,11.815034646236578,-0.13099464555703833,0.13779556351214362,0.05509226498905128,-0.02166077339234611,1.4598114023219815,0.00014342400915209162,1.2031525121572062,1.085586834685763
787561732,0.8,1.42,0.12,0.4,128,-0.8572745313697089,-7.278815069589315e-5,11.817760392128694,11.827077275417766,-0.009316883289072209,0.052352607706806165,0.008050123935150758,-0.37683339255194753,1.775982025248667,5.736960365692933e-5,1.7596978266208414,1.0846184020337777
787562671,0.8,1.42,0.12,0.4,128,-0.842399630005753,-5.3626404590580925e-5,11.821068757513112,11.827932937300703,-0.00686417978759124,0.050681319165923805,0.006281984664503317,0.17442323957680497,0.8868002545363743,4.330842629304202e-5,0.929515664043033,1.0845947198610473
787562778,0.8,1.42,0.12,0.4,128,-0.9968428645172326,-0.003017296655890792,11.426293370144203,11.812507342098222,-0.3862139719540192,0.40954323881106086,0.08352296672259461,0.1761825350514978,1.0882702623423526,0.00014623624461775848,0.8918717230768294,1.0875174448621199
787563455,0.8,1.42,0.12,0.4,128,-0.9999999999999997,-0.02099587529330288,9.124700088911826,11.8121721264546,-2.687472037542774,0.9999997617000181,0.2394116735004839,-1.1595978865725995,1.0034922702072953,0.00011305186603114424,0.8486092982696155,1.1095926430738454
787563623,0.8,1.42,0.12,0.4,128,-0.9696051039116714,-0.0024462172755190126,11.511848213828209,11.824964025094642,-0.3131158112664334,0.46094895075901604,0.05250661608007125,1.1192293799690276,0.28312245701202743,6.355652169781716e-5,0.27427028134657655,1.0868670244278225
787564597,0.8,1.42,0.12,0.4,128,-0.9848714014676951,-0.0379979103743653,6.84233147030487,11.70606399822363,-4.86373252791876,0.399677167466729,0.7824650886795957,-0.7646086381689964,1.1227523983194718,0.00015804763361184339,0.8596035033342437,1.146149014314772
78756460x,0.8,1.42,0.12,0.4,128,-1.0,-0.002094671501129574,11.563104216211231,11.831222168355808,-0.2681179521445767,0.999999999998993,0.02388510514891073,-2.483984386471257,1.3312844857255068,5.0620238520519694e-5,1.3501946446271358,1.0864819672383494
787564773,0.8,1.42,0.12,0.4,128,-0.9880791097253947,-0.007620766448857419,10.82233803673447,11.79779614218822,-0.9754581054537503,0.3967941418588554,0.1953770419953207,-1.1870120677161153,1.7464446760391672,0.00012373836083866372,1.4732774889125646,1.0924014752270426
78756479x,0.8,1.42,0.12,0.4,128,-0.8265668169527733,-0.0002414170875753895,11.80183160505622,11.83273299226587,-0.0309013872096493,0.6847277925056405,0.004518477858186983,-0.11438832609641346,0.7677690398139618,1.23738360836722e-5,1.0337604127371973,1.08473261045104
787565290,0.8,1.42,0.12,0.4,128,-0.8874409956298898,-0.0008467469106223179,11.715829994740426,11.824213599300085,-0.10838360455965912,0.20265870739543407,0.037436293478534256,0.3038459824150991,0.8863619905563596,6.524386298254357e-5,0.8553510819530885,1.0853546014622035
787565602,0.8,1.42,0.12,0.4,128,-0.9976189557996681,-0.001267793383638224,11.667907553161362,11.830185106267052,-0.1622775531056906,0.6044666517762497,0.022269183387331415,0.42730674114765094,0.36815907249500446,2.1372989597991593e-5,0.4439800099575897,1.0857051699667482
787565610,0.8,1.42,0.12,0.4,128,-0.9998792198624007,-0.0029737964527398364,11.448971471353088,11.829617417303792,-0.3806459459507039,0.9602072175743575,0.03532992324342022,-0.15195943960923855,1.413909535946682,0.00014061177366889692,1.1680546371703755,1.0873440904715448
787565725,0.8,1.42,0.12,0.4,128,-0.9990984391280224,-0.00393712370201359,11.322025775750996,11.825977609608735,-0.5039518338577391,0.718125319059737,0.061261031971396596,-0.7339882057032322,1.843383590164213,5.343247399888642e-5,1.8463309802584444,1.0883234166576228
78756639x,0.8,1.42,0.12,0.4,128,-0.9978873253875973,-0.0021654472549839567,11.545487472009887,11.822664720647833,-0.2771772486379458,0.4952194720247492,0.0501988512464799,0.7928862292441716,0.16619465642376927,2.2497883789040674e-5,0.19821034872723498,1.0866139262135388
787566840,0.8,1.42,0.12,0.4,128,-1.0,-0.04513631653125511,6.0103930967341945,11.78784161273484,-5.777448516000646,0.9999999999996846,0.5146800659680646,-2.3443702284898564,1.6361981244847728,0.0008504200072082757,0.8791896621850582,1.166378468746638
787567595,0.8,1.42,0.12,0.4,128,-0.8879928166128302,-0.00045161459054826955,11.773766601746496,11.83157326933668,-0.05780666759018338,0.4263230112989033,0.010408395274282148,-0.18307257108516173,0.6931808485382841,1.5748518651993283e-5,0.8892173530742812,1.0849345866811784
787567624,0.8,1.42,0.12,0.4,128,-0.7717759971845908,-5.618152591083175e-5,11.823954257239889,11.831145492556471,-0.0071912353165828335,0.2539393896029641,0.0031448992531447795,-0.5945358844005197,0.8208691505462817,1.0686494800144153e-5,1.1383099436955333,1.0845740754948958
787567907,0.8,1.42,0.12,0.4,128,-0.8434051632149462,-0.0005671421514846732,11.732884327676947,11.805478523066984,-0.07259419539003709,0.05924649576463123,0.053436612395823084,1.2859182278235872,1.3256923836809649,0.00048539184275006467,0.8564758702670738,1.0852305342890902
787568539,0.8,1.42,0.12,0.4,128,-0.9964760315130684,-0.002067915453628895,11.564882456022739,11.829575634087238,-0.26469317806449943,0.7508399945845334,0.031219996835111403,0.9400585894178158,0.5723351916774608,6.636875717428796e-5,0.5498615811695475,1.086468669595446
787568926,0.8,1.42,0.12,0.4,128,-0.9956389138158939,-0.0026970349122181795,11.471336173187808,11.816556641951736,-0.3452204687639284,0.4115538360795541,0.07482247157718512,-0.46541270996486966,1.7918868080413644,9.33662177221485e-5,1.6068913401006772,1.0871738030254332
787569013,0.8,1.42,0.12,0.4,128,-0.9731360067505862,-0.00026616317310338523,11.797239186735704,11.831308072892933,-0.03406888615722892,0.541543215615886,0.0057471289570872304,-0.04543964985511564,0.8954814277015787,3.0372143114328697e-5,1.007484708465397,1.0847655950829882
787569101,0.8,1.42,0.12,0.4,128,-0.9988386976631257,-0.00024597614982759376,11.801416010559027,11.832900957736951,-0.03148494717792438,0.7979492971075592,0.0035110718612516886,0.5898298851036652,0.3602019608806088,7.874259325870766e-6,0.5308760205781415,1.0847355943647163
787569638,0.8,1.42,0.12,0.4,128,-0.8992560868865521,-0.00027722152903523263,11.787312058011102,11.822796413727612,-0.03548435571651076,0.10527043138519315,0.02029944265404872,0.703281200818978,0.5706736543027555,8.155482873259841e-5,0.5269219314178928,1.0848369836209064
787570399,0.8,1.42,0.12,0.4,128,-0.9983015319737211,-0.001202618012176294,11.676004253766058,11.829939359324621,-0.15393510555856338,0.6019511183065495,0.022841230185703505,-0.2621833790607055,0.8847096940497869,2.362277797661706e-5,1.0458257502613975,1.0856457378968025
787570663,0.8,1.42,0.12,0.4,128,-0.8556047293342864,-1.0831730329224372e-5,11.830534948515849,11.831921409997989,-0.0013864614821397225,0.0559919270905827,0.0014072366727637526,-0.5123291796689936,0.6552088933524863,5.624470947426074e-6,1.033084717545489,1.0845270314784414
787570989,0.8,1.42,0.12,0.4,128,-0.9373645701302045,-2.1932616076249463e-5,11.83046791665871,11.833275291516468,-0.0028073748577579494,0.6072471290013248,0.00039556969781757566,0.6036305385166156,0.2845215669889799,2.2497883788449086e-6,0.5388391660255845,1.084527510411645
787571199,0.8,1.42,0.12,0.4,128,-0.7939302384853422,-8.338430466071347e-5,11.809553244591992,11.820226435588559,-0.010673190996566717,0.0601813840465001,0.011402493104757274,-0.6168584472029228,0.7320263533981844,2.474767216794583e-5,0.8580887354813115,1.0846772082981153
787571244,0.8,1.42,0.12,0.4,128,-0.7587879772260283,-0.0006996842773093573,11.731068729798857,11.820628317294455,-0.08955958749559834,0.28672806619746827,0.030594272592497293,-0.9567718518096798,2.2058021499935525,0.00010236537123542104,1.9454565209880692,1.0852437252762688
787572159,0.8,1.42,0.12,0.4,128,-0.8285258136223264,-4.265806413946452e-5,11.825007877394532,11.830468109604382,-0.005460232209850702,0.07854243620261592,0.004152826935118325,1.3052733504223155,0.6659520978510133,6.130673332567377e-5,0.6511754585559234,1.0845665398592812
787572183,0.8,1.42,0.12,0.4,128,-0.9999999999999993,-0.011534165703324353,10.345335137402103,11.82170834742762,-1.4763732100255176,0.9999999999999991,0.13152170184204043,-3.146785820478424,1.4191090302650726,0.0001552353981451907,1.1396138447494166,1.0966619241154054
787572538,0.8,1.42,0.12,0.4,128,-0.9929828735111755,-0.0009176320826398389,11.713376714076052,11.83083362065395,-0.11745690657789787,0.5766206270293536,0.017815874624117753,-0.37318976366810996,1.5226503798419628,3.937129662991821e-5,1.625542455316852,1.0853724783561596
787573581,0.8,1.42,0.12,0.4,128,-0.9081879952896963,-0.0008877217882321617,11.70205358748804,11.815681976381757,-0.11362838889371751,0.15648121591986028,0.046232695116327986,-0.5372378069916712,0.680940819899353,3.2621931494274284e-5,0.7547592550144137,1.08545508636785
787574250,0.8,1.42,0.12,0.4,128,-0.9928526910407116,-0.00693673707758137,10.934105472751709,11.822007818682119,-0.8879023459304101,0.7590130690023392,0.10308089952183133,0.03747762652303063,0.9513236303731627,0.00010911473637387237,0.8236787469767561,1.09145695571458
787575165,0.8,1.42,0.12,0.4,128,-1.0,-0.0008611427282421749,11.722239140738692,11.832465409953683,-0.11022626921499068,0.9999999999989929,0.009819432116774607,-1.7219189714043934,0.4819580066537083,2.0810542502880386e-5,0.5845375453592897,1.0853079337483116
787575173,0.8,1.42,0.12,0.4,128,-0.9021457033737256,-4.68479140077963e-5,11.824475859043591,11.830472392036588,-0.005996532992996961,0.06856179830823154,0.004211256902441738,-0.18232357440402358,0.9457463219462028,1.743585993704668e-5,1.1891622974357725,1.0845703447595252
787575376,0.8,1.42,0.12,0.4,128,-0.9999999999999998,-0.0036864019867068653,11.357758450260848,11.829617904559322,-0.47185945429847465,0.9999999999994658,0.04203527809784163,-3.2759558151934525,0.5962609919662238,1.3498730273031284e-5,0.7865812876981716,1.088045542118131
787575675,0.8,1.42,0.12,0.4,128,-0.9796842967787167,-0.0005781015724496808,11.75581354210316,11.829810543376722,-0.07399700127356112,0.4004356249400608,0.015111848025132083,0.2765432739212084,0.5496511342425584,3.6559061168463984e-5,0.5957245783657035,1.0850642957561827
787575886,0.8,1.42,0.12,0.4,128,-0.998300217463838,-0.000893200750565254,11.717018864665254,11.831348560737613,-0.11432969607235854,0.8366136279459409,0.012209318929924246,0.3122553390251573,1.804950668443117,0.0001417366678676929,1.4914667526791254,1.0853459409385844
787575915,0.8,1.42,0.12,0.4,128,-0.9999997047156899,-0.002376035910751358,11.526775748421656,11.830908344997827,-0.30413259657617076,0.9937521068682471,0.02726507581146887,-0.5020062159241613,0.7394802799668383,1.799830702989847e-5,0.9220652970351596,1.0867545289181955
787576803,0.8,1.42,0.12,0.4,128,-0.7507939088923646,-6.862559576931778e-6,11.831781547598226,11.832659955224072,-0.0008784076258461226,0.09710802143643985,0.0006949198224654765,-0.5145325881805874,1.0592287678260777,6.7493651366662065e-6,1.610323897191211,1.0845181256919836
787577726,0.8,1.42,0.12,0.4,128,-0.8751843937257917,-0.00011675316031937793,11.818013885931622,11.832958290452503,-0.014944404520880639,0.6062511305144039,0.0023149187036277173,1.1748830942788657,0.30053831911506185,1.1248941894230759e-5,0.41249068609895284,1.084616586987634
787578833,0.8,1.42,0.12,0.4,128,-0.9966391317504093,-0.00437022839454627,11.24994640482052,11.809335639322446,-0.5593892345019267,0.3902790916391127,0.11162957604233764,0.5440442625919063,2.496938566198819,0.0005590724121527464,1.5629438639950406,1.0888893123589911
787578913,0.8,1.42,0.12,0.4,128,-0.804040719123524,-4.7971201811705395e-6,11.83212658250482,11.832740613888008,-0.0006140313831881627,0.09005370484253503,0.000561467137186562,1.7632236390692504,0.2854388515462845,1.574851865241682e-5,0.3663044425037843,1.0845156610713256
787579449,0.8,1.42,0.12,0.4,128,-0.999999999944365,-0.002178382347716977,11.552304509688668,11.831137450196437,-0.27883294050776897,0.9999411238552629,0.024841116654910587,0.09958985158105232,0.9901979445016894,6.58063100805917e-5,0.9528544013617615,1.086562815164829
787579553,0.8,1.42,0.12,0.4,128,-0.9987781792361444,-0.0034483652164026247,11.387617121768042,11.829007869467578,-0.44139074769953623,0.943854200052456,0.041716042536056645,-0.9727518304873768,0.576935380863274,1.6310965746150427e-5,0.7329750490021523,1.0878146840824536
787580271,0.8,1.42,0.12,0.4,128,-0.9999993840721062,-0.011848385764146582,10.30451337432412,11.821106752134877,-1.5165933778107572,0.9889526594015591,0.136618014914036,-2.2174190627495594,1.4008836727190772,2.5872566356340907e-5,1.6092468108455484,1.0970448543928053
787580335,0.8,1.42,0.12,0.4,128,-0.9987696782267625,-0.0009274280834893639,11.711605285405282,11.830316080091919,-0.11871079468663659,0.5288407427987581,0.01872893491125416,0.31369583930919626,0.6300542681240964,2.812235473669937e-5,0.7194432126301132,1.0853853912961169
787580343,0.8,1.42,0.12,0.4,128,-0.9999991407616284,-0.008169987743133133,10.779259000436936,11.825017431557981,-1.0457584311210457,0.9961282305087382,0.0935256129171201,-0.27226236222815414,0.29778033981990654,1.7435859936061404e-5,0.3716132179486789,1.0927707553886092
787580431,0.8,1.42,0.12,0.4,128,-0.6842655030109839,-0.012644839996926878,10.11391859624928,11.732458115855922,-1.6185395196066423,0.2552189188955391,0.6292460694751595,0.04799766496683779,0.9319471731532976,0.0002002311657236427,0.7098230085401278,1.0988736453120007
787580503,0.8,1.42,0.12,0.4,128,-0.8610002027664421,-0.029187400582793885,8.003820889778396,11.739808164376015,-3.735987274597619,0.37396824812005564,0.7171932874957792,-0.3160724779720964,0.49702099097781705,0.00011530165442960404,0.41294385479801804,1.1249403270976603
787580749,0.8,1.42,0.12,0.4,128,-0.9986901707827374,-0.0010513743721744491,11.696335766742681,11.830911686381013,-0.1345759196383316,0.6720075866202527,0.017504761319178802,-0.016856320148305796,0.8600222562665467,2.7559907641181362e-5,0.9859126450849183,1.0854968615763747
787581418,0.8,1.42,0.12,0.4,128,-0.999999959743312,-0.00047434326735782133,11.772135098317438,11.832851036539243,-0.06071593822180432,0.9959960773578951,0.005430749728342075,1.1229079736881233,0.30616430997628896,1.2373836083784247e-5,0.4121528385030986,1.08494635778882
787581434,0.8,1.42,0.12,0.4,128,-0.8608414319448539,-0.00011864575059972026,11.814144984418537,11.829331640495301,-0.015186656076764393,0.30580648933947263,0.005056834690799703,1.2721812819033471,0.7864365872641365,0.00013217506725930056,0.6594157786647715,1.0846442972655983
787581688,0.8,1.42,0.12,0.4,128,-0.9413098656618103,-0.0006998190094990885,11.737738589460704,11.827315422676588,-0.08957683321588306,0.2703996896234707,0.02234772033124306,0.7059341694384164,0.43951768334902824,3.937129662720347e-5,0.46929440970431435,1.0851952863303582
78758204x,0.8,1.42,0.12,0.4,128,-0.7757090843586185,-0.0006718011761881568,11.743011663172465,11.829002213724545,-0.08599055055207927,0.6129816163703505,0.015984320875395284,-1.25544081171309,0.6501363484699234,1.1248941893780611e-5,0.8918717230768294,1.0851570302988052
787582234,0.8,1.42,0.12,0.4,128,-0.9999999769025573,-0.004219210584169999,11.288988280581837,11.829047235355599,-0.5400589547737624,0.9964433474871687,0.04828386137079263,1.0809765750214912,0.6281601114694314,0.0001327375143552352,0.524352546051331,1.0885818972564705
787582437,0.8,1.42,0.12,0.4,128,-0.9135723843453273,-0.0001128551698197102,11.813645089275632,11.828090551012561,-0.014445461736929843,0.07113605438587967,0.008770275743568604,-0.03853420517898046,0.9657779417315138,3.262193149537377e-5,1.071271241821514,1.0846478789944176
787582453,0.8,1.42,0.12,0.4,128,-0.8552390631857936,-0.0012019680031103957,11.559518274328255,11.713370178726384,-0.15385190439812924,0.05069786473670529,0.14855894849425919,-1.2901954008708414,1.9965289861794515,0.00016817168132185343,1.5925925156168708,1.0865087952861177
787583018,0.8,1.42,0.12,0.4,128,-0.9999387693695047,-0.005152747070345973,11.167213670825603,11.826765295829887,-0.6595516250042834,0.8684338333990989,0.06772804193736749,-1.5677223319427536,0.9258470056513899,6.1869180418969085e-6,1.4256434232431872,1.0895478522643929
787583886,0.8,1.42,0.12,0.4,128,-0.8716615305553084,-0.00022738765360665755,11.77858254096869,11.807688160630343,-0.029105619661653037,0.044584662349671345,0.02958034696925647,-0.13741348026578026,2.6338288027241075,0.00022385394368257066,1.9870912454815348,1.0848998592591055
787584985,0.8,1.42,0.12,0.4,128,-0.9993692568709007,-0.0003562006405440158,11.787034204621579,11.832627886611215,-0.045593681989636536,0.6847737624605442,0.005947402204939708,0.8592040962687642,0.5521314114782662,1.2936283178383443e-5,0.7367635634254,1.0848389834660792
787586075,0.8,1.42,0.12,0.4,128,-0.9999155332527844,-0.003268718184103169,11.41071021825527,11.829106145820473,-0.4183959275652036,0.90181237823031,0.041333343579502996,0.4902586295896935,0.5775874493864539,6.186918041727376e-5,0.5621494451863909,1.0876369639463952
787586315,0.8,1.42,0.12,0.4,128,-0.998962684705999,-0.0012890401667289592,11.666361642863166,11.831358784204474,-0.16499714134130805,0.8618110157846355,0.017067757158699605,0.060457485711133095,0.9340700029681779,3.543416696643928e-5,1.0181022593551863,1.0857165267640871
787587430,0.8,1.42,0.12,0.4,128,-0.9995354713784408,-0.0030481934325243547,11.439493041544258,11.829661800907376,-0.39016875936311735,0.9394296215140482,0.037030070806418985,1.1126004452153544,0.6003348666614844,7.874259325864148e-5,0.5568889387465895,1.0874164612337582
787587502,0.8,1.42,0.12,0.4,128,-0.999982740351164,-0.00389968456813798,11.330012292118388,11.829171916840052,-0.4991596247216634,0.9747431189135412,0.04561491374708447,0.8491173384796784,0.7423508518010794,0.0001777332819295455,0.5847028365779054,1.0882611575536982
787592205,0.8,1.42,0.12,0.4,128,-0.8855945755798699,-0.0006069432732260906,11.74260530533312,11.820294044306063,-0.07768873897294348,0.1274166314010455,0.0348718897079726,0.6386798792677228,0.5919615412772724,0.000132737514343018,0.4956942241492692,1.0851599771939735
787592264,0.8,1.42,0.12,0.4,128,-0.9995771577598659,-0.0006833436991957214,11.744368737589749,11.831836731086803,-0.0874679934970537,0.6756701604227552,0.011202128315070352,-0.14002755118170282,0.6930043662657255,1.3498730272395434e-5,0.9166459139802092,1.085147190312523
787592774,0.8,1.42,0.12,0.4,128,-0.9998096994582476,-0.0005898516680976641,11.756881082345652,11.832382095862155,-0.07550101351650262,0.7730314281619568,0.008710048435106676,-0.264265866597991,0.48932024263631946,3.937129662969331e-6,0.8281666303768829,1.0850565718064138
787593101,0.8,1.42,0.12,0.4,128,-0.9957609221987114,-0.00301306967962456,11.43814489107966,11.823817810071601,-0.38567291899194167,0.5943453872849612,0.05637713318943391,-1.151565833024085,1.7282398939034624,6.861854555129706e-5,1.6478913590729867,1.087426764525415
787594040,0.8,1.42,0.12,0.4,128,-0.9917492536130113,-0.04302691729736619,6.243366174466289,11.750811588529157,-5.507445414062867,0.7723038022185141,0.6335331123033808,-0.18703917483589994,1.8868907149111573,0.0007424301649727881,1.0473862354539554,1.1601700063804898
787594403,0.8,1.42,0.12,0.4,128,-0.8712777714647416,-6.048151928255897e-5,11.822281740588341,11.83002337505651,-0.007741634468168002,0.11769048531446415,0.0049385214618163035,0.9391631917114455,0.9899542930362855,8.605440549209307e-5,0.9045016874653062,1.0845860403213698
787596206,0.8,1.42,0.12,0.4,128,-0.7440340586405363,-9.528721698023426e-6,11.831257552562558,11.832477228939904,-0.0012196763773459907,0.11011351797434608,0.0009536853178316589,1.6496277483377522,0.32151553161969865,2.3622777978161827e-5,0.3804611533969712,1.0845218689186094
787596644,0.8,1.42,0.12,0.4,128,-0.8194772608147977,-0.00010079729559486958,11.819458655994806,11.832360709830951,-0.012902053836144844,0.20639950715663585,0.005028297984494025,0.7243228259518263,0.6517205159008177,1.912320122013211e-5,0.8044333063454467,1.0846062437464343
787597313,0.8,1.42,0.12,0.4,128,-0.7493375927921613,-1.5547047385613474e-5,11.83034167490489,11.832331696970243,-0.0019900220653532585,0.125975986687345,0.0015010974034299618,0.9810372574906375,0.6902138958427725,2.0248095409886792e-5,0.8423232703904735,1.0845284124059789
787597479,0.8,1.42,0.12,0.4,128,-1.0,-0.0065130710735757,10.99309588081784,11.826768978235528,-0.8336730974176874,0.9999999999990907,0.0742672000601426,-2.223126655790219,1.5024221427818794,0.00020810542502825918,1.143765191826221,1.0909661855806176
787597970,0.8,1.42,0.12,0.4,128,-0.7653642590687704,-1.147535863020023e-5,11.829772187426338,11.831241033330997,-0.0014688459046592328,0.054457193863605736,0.001719436733615522,1.4412529307558333,0.5604838492314884,5.2870026904500173e-5,0.5645358194352572,1.0845324816197968
